City_Name,Restaurant_Name,Request_Time_Local,Final_Delivery_Time_Local,Order_Status,Item_Name,Item_quantity,Customizations,Customization_Cost_Local,Special_Instructions,Item_Price,Order_Price,Currency
Ottawa,3 Brothers Shawarma and Poutine,2020-01-31T00:28:32.000Z,2020-01-31T00:48:02.000Z,completed,Chicken Wings,1,"15 pcs, Honey Garlic",0.0,,13.98,19.74,CAD
Ottawa,3 Brothers Shawarma and Poutine,2020-01-31T00:28:32.000Z,2020-01-31T00:48:02.000Z,completed,Chicken Wings,1,Medium Sauce (On the Side),0.99,,13.98,19.74,CAD
Ottawa,z-McDonald's (Rideau),2020-01-29T19:33:01.000Z,2020-01-29T19:49:03.000Z,completed,Maple & Cheddar with Grilled Chicken Extra Value Meal [730-1160 Cals],1,Extra Grilled Chicken Patty [120.0 Cals],3.5,,10.79,20.0,CAD
Ottawa,z-McDonald's (Rideau),2020-01-29T19:33:01.000Z,2020-01-29T19:49:03.000Z,completed,Maple & Cheddar with Grilled Chicken Extra Value Meal [730-1160 Cals],1,"Extra Maple Mustard Sauce [32.0 Cals], Remove Leaf Lettuce [0.0 Cals], Extra Tomato [3.0 Cals], Extra Onion Crisps [25.0 Cals]",0.0,,10.79,20.0,CAD
Ottawa,z-McDonald's (Rideau),2020-01-29T19:33:01.000Z,2020-01-29T19:49:03.000Z,completed,Maple & Cheddar with Grilled Chicken Extra Value Meal [730-1160 Cals],1,Lrg NESTEA Iced Tea [220.0 Cals],0.3,,10.79,20.0,CAD
Ottawa,z-McDonald's (Rideau),2020-01-29T19:33:01.000Z,2020-01-29T19:49:03.000Z,completed,Maple & Cheddar with Grilled Chicken Extra Value Meal [730-1160 Cals],1,Spicy Chipotle Seasoned Fries [420.0 Cals],0.6,,10.79,20.0,CAD
Ottawa,Wild Wing (Ottawa East),2020-01-26T20:47:12.000Z,2020-01-26T21:25:29.000Z,completed,Bottle of Pop,1,Brisk Iced Tea,0.0,,2.99,26.53,CAD
Ottawa,Wild Wing (Ottawa East),2020-01-26T20:47:12.000Z,2020-01-26T21:25:29.000Z,completed,Single Wings (1 Flavour),1,"Fries [+640 Calories], Smoke that Jerk (Smokey BBQ, Caribbean Jerk) (Medium), Traditional Wings (Breaded), Blue Cheese",0.0,,18.25,26.53,CAD
Ottawa,Greek Souvlaki Shack,2020-01-21T19:13:25.000Z,2020-01-21T19:37:37.000Z,completed,Gyro Pita (Pork),1,Tzatziki (Yogurt with Cucumber and Garlic),0.0,Can you please add some tomato?,6.2,13.26,CAD
Ottawa,Greek Souvlaki Shack,2020-01-21T19:13:25.000Z,2020-01-21T19:37:37.000Z,completed,Pop,1,Ice Tea,0.0,,1.75,13.26,CAD
Ottawa,The Koven,2020-01-19T23:07:44.000Z,2020-01-19T23:43:12.000Z,completed,Behemoth Burger,1,"",,Can you please add some aioli to it,11.0,16.66,CAD
Ottawa,The Koven,2020-01-19T23:07:44.000Z,2020-01-19T23:43:12.000Z,completed,Ginger Ale,1,"",,,1.5,16.66,CAD
Ottawa,3 Brothers Shawarma and Poutine,2020-01-19T00:34:31.000Z,2020-01-19T00:52:52.000Z,completed,Beef Shawarma Wrap,1,"Small, Hummus",0.0,,6.99,3.47,CAD
Ottawa,3 Brothers Shawarma and Poutine,2020-01-18T02:41:48.000Z,,completed,Iced Tea,1,"",,,2.99,26.18,CAD
Ottawa,3 Brothers Shawarma and Poutine,2020-01-18T02:41:48.000Z,,completed,Wings & Fries Specials,1,"Medium, 15 pcs",0.0,,16.98,26.18,CAD
Ottawa,3 Brothers Shawarma and Poutine,2020-01-18T02:41:48.000Z,,completed,Wings & Fries Specials,1,Honey Garlic (On the Side),0.99,,16.98,26.18,CAD
Ottawa,Greek Souvlaki Shack,2020-01-17T20:37:36.000Z,,completed,Pop,1,Ice Tea,0.0,,1.75,13.26,CAD
Ottawa,Greek Souvlaki Shack,2020-01-17T20:37:36.000Z,,completed,Gyro Pita (Pork),1,Tzatziki (Yogurt with Cucumber and Garlic),0.0,Can you also add some tomato?,6.2,13.26,CAD
Ottawa,Kettlemans Bagel (Trainyards),2019-12-03T23:53:16.000Z,2019-12-04T00:14:50.000Z,completed,Cinnamon Puffs,1,One,0.0,,3.63,24.83,CAD
Ottawa,Kettlemans Bagel (Trainyards),2019-12-03T23:53:16.000Z,2019-12-04T00:14:50.000Z,completed,Pure Leaf Peach,1,"",,,3.65,24.83,CAD
Ottawa,Kettlemans Bagel (Trainyards),2019-12-03T23:53:16.000Z,2019-12-04T00:14:50.000Z,completed,Oven Roasted Chicken,1,Cinnamon Raisin,0.0,,9.98,24.83,CAD
Ottawa,z-McDonald's (Rideau),2019-11-19T09:31:18.000Z,2019-11-19T09:53:19.000Z,completed,Sausage 'N Egg McMuffin Extra Value Meal [590.0 Cals],1,Med Premium Roast Brewed Coffee [4.0 Cals],0.3,,6.59,16.54,CAD
Ottawa,z-McDonald's (Rideau),2019-11-19T09:31:18.000Z,2019-11-19T09:53:19.000Z,completed,Sausage 'N Egg McMuffin Extra Value Meal [590.0 Cals],1,"Add Espresso [1.0 Cals], Add Tomato [3.0 Cals]",0.5,,6.59,16.54,CAD
Ottawa,z-McDonald's (Rideau),2019-11-19T09:31:18.000Z,2019-11-19T09:53:19.000Z,completed,Sausage 'N Egg McMuffin Extra Value Meal [590.0 Cals],1,"Hash Brown [160.0 Cals], 2 Sugar [70-140 Cals], 2 Milk [30-70 Cals]",0.0,,6.59,16.54,CAD
Ottawa,z-McDonald's (Rideau),2019-11-19T09:31:18.000Z,2019-11-19T09:53:19.000Z,completed,Sausage 'N Egg McMuffin Extra Value Meal [590.0 Cals],1,Extra Sausage Patty [170.0 Cals],1.29,,6.59,16.54,CAD
Ottawa,z-McDonald's (Rideau),2019-11-19T09:31:18.000Z,2019-11-19T09:53:19.000Z,completed,Sausage 'N Egg McMuffin Extra Value Meal [590.0 Cals],1,Extra Round Egg [70.0 Cals],1.4,,6.59,16.54,CAD
Ottawa,McDonald's (Bank & Queen),2019-11-10T22:28:06.000Z,2019-11-10T22:46:15.000Z,completed,Mighty Angus Original [790.0 Cals],1,Extra Cheese [45.0 Cals],0.5,,7.19,20.47,CAD
Ottawa,McDonald's (Bank & Queen),2019-11-10T22:28:06.000Z,2019-11-10T22:46:15.000Z,completed,Mighty Angus Original [790.0 Cals],1,"Extra Smoky Angus Sauce [80.0 Cals], Extra Grilled Onions [10.0 Cals], Extra Tomato [3.0 Cals]",0.0,,7.19,20.47,CAD
Ottawa,McDonald's (Bank & Queen),2019-11-10T22:28:06.000Z,2019-11-10T22:46:15.000Z,completed,French Fries [240.0 Cals],1,Medium [350.0 Cals],1.2,,1.69,20.47,CAD
Ottawa,McDonald's (Bank & Queen),2019-11-10T22:28:06.000Z,2019-11-10T22:46:15.000Z,completed,Strawberry Triple Thick Milkshake [540.0 Cals],1,Large [1100.0 Cals],1.6,,3.39,20.47,CAD
Ottawa,The Works Craft Burgers & Beers (Manor Park),2019-10-26T17:28:52.000Z,,completed,The Tom Green Burger,1,Sweet Potato Fries (440 Calories),1.93,,17.98,25.01,CAD
Ottawa,The Works Craft Burgers & Beers (Manor Park),2019-10-26T17:28:52.000Z,,completed,The Tom Green Burger,1,"Fresh 100 Percentage Canadian Beef (370 Calories), Bacon Roasted Garlic Aioli (180 Calories), White Bun (220 Calories), Tomatoes",0.0,,17.98,25.01,CAD
Ottawa,z-McDonald's (Rideau),2019-10-25T21:33:33.000Z,,completed,Chocolate Milk Bottle [170.0 Cals],1,"",,,1.49,15.01,CAD
Ottawa,z-McDonald's (Rideau),2019-10-25T21:33:33.000Z,,completed,French Fries [240.0 Cals],1,Medium [350.0 Cals],1.2,,1.69,15.01,CAD
Ottawa,z-McDonald's (Rideau),2019-10-25T21:33:33.000Z,,completed,Mighty Angus Original [790.0 Cals],1,Extra Cheese [45.0 Cals],0.5,,7.19,15.01,CAD
Ottawa,z-McDonald's (Rideau),2019-10-25T21:33:33.000Z,,completed,Mighty Angus Original [790.0 Cals],1,"Extra Smoky Angus Sauce [80.0 Cals], Extra Tomato [3.0 Cals]",0.0,,7.19,15.01,CAD
Ottawa,z-McDonald's (Rideau),2019-10-12T17:22:58.000Z,2019-10-12T17:42:32.000Z,completed,Tomato & Mozzarella with Grilled Chicken Extra Value Meal [701-1280 Cals],1,Extra Mozzarella Cheese [70.0 Cals],0.99,,10.79,15.39,CAD
Ottawa,z-McDonald's (Rideau),2019-10-12T17:22:58.000Z,2019-10-12T17:42:32.000Z,completed,Tomato & Mozzarella with Grilled Chicken Extra Value Meal [701-1280 Cals],1,"Med NESTEA Iced Tea [160.0 Cals], Extra Tomato [3.0 Cals]",0.0,,10.79,15.39,CAD
Ottawa,z-McDonald's (Rideau),2019-10-12T17:22:58.000Z,2019-10-12T17:42:32.000Z,completed,Tomato & Mozzarella with Grilled Chicken Extra Value Meal [701-1280 Cals],1,Lrg French Fries [560.0 Cals],0.6,,10.79,15.39,CAD
Ottawa,McDonald's (Bank & Queen),2019-10-01T02:10:17.000Z,2019-10-01T02:36:39.000Z,completed,Mighty Angus Original Extra Value Meal [950-1390 Cals],1,"Extra Smoky Angus Sauce [80.0 Cals], Med NESTEA Iced Tea [160.0 Cals], Extra Tomato [3.0 Cals]",0.0,,10.69,26.33,CAD
Ottawa,McDonald's (Bank & Queen),2019-10-01T02:10:17.000Z,2019-10-01T02:36:39.000Z,completed,Mighty Angus Original Extra Value Meal [950-1390 Cals],1,Extra Angus Patty [320.0 Cals],3.5,,10.69,26.33,CAD
Ottawa,McDonald's (Bank & Queen),2019-10-01T02:10:17.000Z,2019-10-01T02:36:39.000Z,completed,Mighty Angus Original Extra Value Meal [950-1390 Cals],1,Extra Cheese [45.0 Cals],0.5,,10.69,26.33,CAD
Ottawa,McDonald's (Bank & Queen),2019-10-01T02:10:17.000Z,2019-10-01T02:36:39.000Z,completed,Mighty Angus Original Extra Value Meal [950-1390 Cals],1,Lrg French Fries [560.0 Cals],0.6,,10.69,26.33,CAD
Ottawa,McDonald's (Bank & Queen),2019-10-01T02:10:17.000Z,2019-10-01T02:36:39.000Z,completed,Strawberry Triple Thick Milkshake [540.0 Cals],1,Large [1100.0 Cals],1.6,,3.39,26.33,CAD
Ottawa,z-McDonald's (Rideau),2019-01-11T21:36:01.000Z,2019-01-11T21:55:23.000Z,completed,Tomato & Mozzarella with Grilled Chicken Extra Value Meal [701-1280 Cals],1,"Med French Fries [350 Cals], Med NESTEA Iced Tea [160 Cals]",,,,14.1,CAD
